#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_5768_length_10821_cov_37.715772	312211.110045	91976.4412443	58959.4928697	64328.9733537	211856.381121	975773.542708	189313.09008	104782.42891	167419.194154	201777.715951	1187.2538389	0.0	1823.05397483	4692.08964053	1026.41572834	0.0	0.0	1150.23258818	978.722634004	7320.19619919
NODE_5770_length_10820_cov_32.904691	14944.9024072	22502.1954603	57780.4689773	58049.9684044	22105.4894536	20879.660982	45894.1936015	138458.29523	49619.9705002	44494.6925972	19144.1635456	47042.1253482	102091.525688	44873.1743252	38863.2206146	143045.849916	29247.810718	40066.9073961	89993.8368683	37821.1233992
NODE_5788_length_10801_cov_9.766518	24457.1472245	80528.7688172	71458.6723247	70699.914557	23897.0531687	17171.6576113	56622.949322	42341.2807919	33485.6743321	32583.9988691	70675.4204409	82302.6074369	81968.9846895	59541.9958075	57878.894079	34978.9701327	33149.2515284	45619.8963434	47415.8142746	36263.4038069
NODE_5802_length_10788_cov_27.399143	11497.0631788	59126.4458517	273598.552225	233160.538498	41888.2025687	203245.011017	53069.2486633	33232.9787834	52622.2411318	91066.8505258	106114.101388	26291.193293	1823.23008382	7662.02560225	39007.0169841	117224.353022	17550.2346265	50614.705973	58727.8676064	51246.0190855
NODE_5809_length_10782_cov_47.449706	73582.3841498	82778.0839867	97883.9718904	97386.2318594	83777.942881	86310.8318761	38726.769665	42926.6493739	44251.2557413	50708.5068558	13753.2825277	28482.6116378	38288.5597285	50351.4264645	28742.4675153	71237.397263	44851.3391059	120787.052439	18597.4416177	31724.2532609
NODE_5834_length_10757_cov_11.311063	19546.6343394	34484.5697227	42084.0754692	46887.9990593	23273.4450506	27843.9682162	43032.3542805	50814.2658614	28705.5077143	27382.9875013	141201.774396	186926.351361	167033.293773	78912.6020355	329467.110545	129363.271276	65331.4863387	73627.5788331	100178.342702	62146.2270749
NODE_5846_length_10746_cov_53.259190	251517.314085	85355.4358946	25947.9175373	29968.5475107	182003.235377	325139.928154	85940.1908098	69243.5791784	108845.024764	125014.934333	3562.47818655	2191.19759258	29175.3090679	13647.1713712	3079.84271997	1803.64078764	1950.24991188	4004.51122899	5956.13798782	3660.85815301
NODE_5854_length_10740_cov_40.686570	164141.014553	78455.1024844	57794.110676	53230.0509236	142745.36048	44552.2738949	253388.313079	260530.873297	236831.592222	242186.951982	47500.5411652	34039.8754826	125526.924489	39810.249068	27065.3921315	29760.5139729	23134.8526521	19558.2335653	20972.7905185	128132.077054
NODE_5855_length_10740_cov_25.051193	240319.696844	75586.8083662	33025.2126476	32778.7462898	182706.16371	608273.872281	141839.084919	62320.2816344	127847.608608	139514.790774	0.0	0.0	5470.47158144	1094.74346903	1026.63012956	0.0	0.0	0.0	1957.82737371	2440.61574407
NODE_5858_length_10739_cov_13.078716	70156.9333754	135560.463647	85251.339849	86252.1005917	105805.164538	54644.4344056	131109.163296	177252.582001	111910.188408	96924.6323087	272626.520134	305711.430853	313514.816175	211847.066345	336300.4134	147195.625277	127427.466767	200517.593529	224835.941239	131252.067054
NODE_5866_length_10731_cov_16.750562	28747.0730082	21713.7754331	43362.1711631	36721.4830716	13325.6568188	20328.1197827	20083.0394367	41784.2882696	13420.0058932	27945.3418333	59636.7102373	131499.731355	66666.1061177	71050.8366094	153763.056791	62255.9147463	22958.7067729	96580.3621847	123955.642184	41385.3962533
NODE_5872_length_10723_cov_40.559243	6899.45122451	1546.95126115	10615.7861656	15922.0003238	2327.59259724	1430.54012298	1453.57745879	6924.80699052	7389.83360744	4210.59945719	43940.0267336	463135.964484	36471.6166411	91962.9842475	140307.88704	253426.093769	158883.058317	430301.037905	144922.092057	61626.4934655
NODE_5878_length_10718_cov_31.290068	19548.7072251	83698.0536165	80209.337291	85230.9625988	67501.1662823	41770.0999281	71727.4193059	66479.1306074	81341.0962676	84874.0924937	107340.520555	35217.9892251	38295.7588988	117183.215991	54414.5561598	31565.9211933	21454.4726205	40269.3682547	30348.0971623	111054.602629
NODE_5881_length_10717_cov_141.107860	631125.343102	385666.19378	343155.269435	352164.287049	549321.517827	936964.015944	438972.857313	283922.093337	394744.66187	464738.699775	97382.1929797	73411.0020726	218833.558393	90869.8991804	89322.2439216	10822.6262553	24380.1435035	20710.01645	29369.2017266	67121.1030805
NODE_5884_length_10715_cov_51.574015	36797.8569303	70140.188092	81389.6060842	68989.3648975	47716.7845236	33416.3284013	77466.1754028	96949.5622648	95696.2090976	71419.0405521	77193.6191306	84368.3470558	47414.214082	28113.6511042	107803.282353	60426.6522175	76884.6325896	66732.6388384	28213.8279074	20746.6394882
NODE_5890_length_10708_cov_128.900591	47576.9846363	65217.7663711	113279.531393	114842.423318	30845.1066462	41536.165994	33926.5984896	7051.85255682	31369.0524953	43503.6659219	112243.685218	281006.489245	98060.608397	397378.279841	225736.939643	703762.04853	1419630.98697	252728.049083	288026.594856	464546.885158
NODE_5895_length_10704_cov_229.670955	330040.67696	54559.9277285	292540.400418	428047.978898	158285.494425	140631.021611	1254749.7954	746761.636183	613089.365395	687837.533374	312428.621353	275027.525064	388444.52927	176272.895648	508778.977042	165952.42895	255603.628856	92047.7941537	91047.5307907	189166.349373
NODE_5906_length_10690_cov_41.722144	308639.533302	106187.419041	53076.6159249	60692.370059	229361.386717	1030962.78409	172157.631987	83105.5696316	175685.639899	230132.812527	1187.67696998	0.0	1823.76402695	6569.47077368	0.0	901.952190207	1950.56053119	2301.28871409	1958.07912367	2440.94842403
NODE_5927_length_10672_cov_96.605538	6136.19684743	2057.16406771	58985.5899062	84363.8016974	16351.5451006	4177.49929003	2869.42032294	1385.16607669	4110.50230617	4140.72705417	78390.4167341	204919.772405	36477.1304031	217899.679488	201771.889829	396874.886738	908973.753489	193317.400058	156907.049624	279503.130055
NODE_5943_length_10659_cov_33.557525	142613.551465	85224.0750383	49123.2745129	48713.0116472	100106.428246	57094.4482701	233865.348195	213170.918084	194661.693681	246382.370999	55704.7657673	30684.3177256	78428.8801615	37230.6202812	20537.0294257	35178.7102034	24384.1302845	12658.147661	11749.4165578	111073.003609
NODE_5947_length_10657_cov_22.601207	62106.2418002	105359.341083	84943.0843029	89932.3199195	54709.6754238	161536.356675	13707.9501283	78957.7763349	197712.581655	187375.883674	13065.6113712	27436.7303602	7295.75704575	4380.10678783	9241.7102166	17138.434999	73152.8221902	27617.9148373	8812.11360278	17109.6075537
NODE_5953_length_10648_cov_46.517700	19552.4545095	6171.58981891	35393.9171584	25294.2336636	3492.21056638	6513.1411457	8210.93910377	6926.30189742	13160.7126806	16564.02692	349073.972973	373703.068291	144095.019005	30093.3464472	129387.076843	13019.3654291	27291.1953816	21864.7271082	268104.329915	12206.2091475
NODE_5954_length_10647_cov_41.861027	326624.789347	73655.5655001	51202.0085378	67340.2875661	200093.033876	939314.867554	150306.973583	107569.73193	134275.472022	193459.541893	0.0	0.0	1823.99463239	3285.18274548	1026.8834988	0.0	0.0	1150.77930942	979.147487274	3661.87300216
NODE_5960_length_10644_cov_11.745491	14334.8451985	29925.9885719	26113.6345669	26132.4949236	25155.3336737	13226.4964657	27834.1052075	48235.3143981	18622.4199362	26170.9805749	112584.726032	156248.168209	119533.839436	74706.5948165	269651.812762	109136.049507	61763.5551678	64437.2960117	126496.385834	63773.3917487
NODE_5961_length_10643_cov_28.026634	66709.274707	151166.194518	34165.4809532	36536.7267512	91962.7691142	129512.289051	44479.2254591	31861.4433229	41875.5865471	32093.2612639	6069.30020713	31016.3259251	20064.159624	7665.51249245	29779.9594132	51099.7093706	44868.8434133	84519.4097282	44756.6085675	42348.5607523
NODE_5970_length_10633_cov_34.987710	32205.3737822	217555.664924	168718.677052	175194.821078	39580.2080963	61276.2173704	5739.3990335	26321.0865426	96914.8251764	65223.6226671	1187.85738577	16439.2665472	1831.65665447	2190.21675008	3080.76610768	14433.2511268	38042.0645089	40278.8117657	60709.4012528	40282.1845017
NODE_5975_length_10630_cov_36.509220	140324.556429	95149.0853825	36575.7081884	32137.5868443	111756.94576	41342.0713927	243926.205136	225809.17848	231677.491	209131.487048	57017.804399	39454.575776	96676.5717114	31758.4645166	23619.4193931	24356.2966984	32189.7067546	12659.1565221	18604.6383839	106199.387724
NODE_5983_length_10625_cov_13.896878	31055.8604165	47832.2287911	36576.2655371	47136.2766183	38417.0605134	23675.3996864	50220.7231671	55489.7891783	28716.1565029	37271.4830439	91132.1937491	144021.964857	135445.990994	55932.1683403	217119.257918	104906.693826	52674.8237911	52939.0462274	102748.871778	46386.5944324
NODE_5992_length_10614_cov_23.363008	83233.8801231	109691.431937	86134.0884135	74464.0610658	61355.3648606	153970.929763	21523.7624323	63728.2455283	239849.373783	179858.652004	13067.1637511	13170.5162567	9120.87223675	7666.22363766	9242.7795364	8119.09821621	53298.5857417	16112.3802492	6854.62151193	14648.8536817
NODE_5996_length_10611_cov_54.787988	200744.617371	93084.894308	38797.4754666	33808.3983982	173658.542628	604071.362184	98376.1478269	77741.6552593	89814.9703896	128253.632862	3620.83989857	1109.05700313	14796.1299909	4380.7399239	3143.24136843	2709.13115011	2932.6847832	1188.96241809	6602.16821661	7338.34635742
NODE_5995_length_10611_cov_238.212675	291016.244968	62749.5974412	320940.911968	425370.975907	178123.374561	188017.352667	1241212.7301	763360.257586	646139.318983	766166.324714	352816.258116	259756.953296	417739.639301	181800.845995	509384.051351	165089.577323	339473.563783	80562.5721017	103799.405716	203865.021026
NODE_6001_length_10605_cov_57.360190	189796.364964	83922.3120769	41298.2981156	21586.4300308	159499.140417	175691.055647	61702.8268283	51261.0194356	81367.0853304	57981.1377536	9503.62932754	2192.08387298	51078.2595146	13142.4839681	5135.00613319	2706.42441644	1951.02925729	1150.91200964	1958.51130122	2441.54063531
NODE_6002_length_10603_cov_18.518866	56364.0851111	111712.556482	99687.9593687	99367.8120792	79715.0503092	50139.0080355	23590.4495517	37535.5977797	69401.7335871	41415.3347144	42151.3498378	51957.0964439	14529.3267971	20928.8739033	36220.7930937	58700.1116622	85718.7472399	61027.2513972	58268.8498708	64045.6101193
NODE_6017_length_10592_cov_235.048780	293725.729482	65324.0493875	267859.610274	389792.38998	161834.296393	150421.352694	1214006.83517	703826.662013	551033.529602	722720.104992	357586.874108	274020.387035	437830.880007	163192.635895	458058.439965	116380.309736	295592.231085	69057.301649	111638.833075	158705.925506
NODE_6020_length_10588_cov_39.420488	68165.3894067	51630.6514359	74616.243487	77772.1374261	78007.4558811	22284.8769305	136870.304847	171612.460303	128538.567259	135714.785573	30829.0902226	65772.1160798	169016.509824	70803.5116283	73538.4118925	52003.7418416	38967.0471836	43866.3781642	51109.1530962	85128.8985536
NODE_6023_length_10580_cov_36.985368	157599.47722	86415.2267299	60182.1285441	45914.9279442	89652.6508984	48749.1968496	226736.241105	228613.136743	215398.891962	236082.804906	54649.6600581	47133.15889	136827.128532	41621.2078927	21568.4760905	27066.0282988	20487.2941873	20717.8879349	20565.6954722	94005.9635126
NODE_6028_length_10576_cov_39.892501	62120.1917725	44751.138623	74343.5320953	59410.5908588	81503.4553937	29249.8207963	133460.017394	184650.043217	114880.724098	156354.864132	22572.9310847	66864.1059677	185354.969686	51479.5204365	79085.276242	43889.7143872	39023.8681354	42587.2561898	49945.7756517	69589.6283378
NODE_6033_length_10574_cov_126.585987	466478.20918	337050.898559	271512.371621	311130.411462	439670.765541	810440.936578	414260.773745	264042.978411	338618.814248	408076.166816	81975.8633682	54587.4957716	178094.761123	72290.8609726	80910.5289505	5413.29136261	15609.6416391	26522.2416746	22524.6803924	59772.0025902
NODE_6034_length_10573_cov_19.196996	64421.4876569	102296.033063	151307.928064	115258.583243	82409.184657	58320.9957588	89073.7958214	134936.032877	74194.4453749	90697.011396	307648.593508	301884.5919	324876.282203	157905.942714	400042.311825	171684.686372	143352.905777	165885.605594	195344.461577	158480.144362
NODE_6041_length_10566_cov_231.725811	308257.906407	65658.407721	312208.4987	414168.649209	205422.428908	160025.142954	1256049.14773	748034.997875	603836.036412	784836.744678	326191.216507	275204.108385	399227.226247	194313.741917	476046.407213	114302.744753	330069.317195	88254.2670595	96780.9556033	177845.232602
NODE_6042_length_10565_cov_58.632921	31374.8376645	86672.2945467	92211.7295696	81684.5964345	81432.7140425	64389.1882684	80365.2466355	98242.9237423	105906.148687	83218.7904579	72856.1657747	53712.244434	28736.847738	31098.1624505	102359.034285	42569.2377662	83423.9334798	41916.8459092	44071.0672658	31420.0061004
NODE_6050_length_10561_cov_108.478584	259995.441756	773140.387761	167575.690584	155558.619706	451783.702643	250722.649039	578348.587647	701119.351999	438001.67685	470120.165519	420587.096438	268564.346281	392260.433341	244265.719667	305055.694974	121803.102207	154150.963468	125465.043543	167471.795915	209825.599153
NODE_6057_length_10555_cov_133.942762	647698.65183	374893.180373	331617.173812	363488.042034	485142.443876	865674.124078	430538.971238	292369.160566	382500.193389	424565.136137	72352.2015876	55906.2168384	217115.566375	90916.8095972	55668.7701859	9924.85577043	26342.708424	22949.3857125	24484.5638063	54942.4960119
NODE_6059_length_10553_cov_44.763384	32212.5491341	52392.3966262	57826.8431201	73527.0426378	45412.4176749	41787.990217	63146.0377095	95609.4307143	63427.9346426	90091.1612883	61747.6378763	83311.711277	29192.1896039	32745.4218773	110344.123161	48979.6966947	97482.4738571	44892.1791164	25838.3767304	39070.4497838
NODE_6060_length_10553_cov_40.543151	297966.056811	74589.0643156	59006.9770318	47793.4127555	227062.078009	1066986.65743	132032.614014	96995.0750756	162758.476451	196481.461753	0.0	0.0	1824.50974198	1095.39175624	0.0	902.259830464	0.0	1151.08038043	979.383622826	4883.81040194
NODE_6071_length_10540_cov_55.277062	28292.9205948	37915.9053094	42452.4202527	56630.5423523	30276.2093343	32127.7185094	33265.3219643	86221.5423937	44732.4349358	52088.7752045	71542.8400969	191309.375848	106358.517407	273193.901314	105137.721639	185678.86571	99598.2688747	230485.589339	281909.59581	90345.4625259
NODE_6074_length_10538_cov_27.965277	146113.073493	83336.7913412	30685.0491385	36549.7841727	122270.097429	41789.6488025	232501.037537	162127.515199	222605.805701	227826.52623	29704.3955193	16443.832914	89405.1708126	14240.7657072	9244.69197639	3609.19904142	2927.11365593	0.0	0.0	52503.1818835
NODE_6082_length_10531_cov_39.391180	38079.3437549	270972.907885	191195.603198	189313.719397	48909.142927	69650.695568	8611.30122355	34643.349961	102103.236021	78079.3057232	3721.88357339	24362.8203331	3649.2667664	2190.93492116	5136.04230807	16241.6851935	29271.7135598	26088.4948835	58766.6668352	47620.1321216
NODE_6095_length_10522_cov_31.285182	13806.5804834	77835.3513362	84598.0146279	71449.0564106	51668.0115753	50484.8703815	74090.9021857	67924.5040555	73771.634665	82830.3261189	86740.7456851	27547.2075519	47107.9213436	79149.7903623	62241.540084	37627.6336496	35739.4994058	62467.0757055	39391.2882618	115284.539538
NODE_6096_length_10521_cov_65.253105	57703.3583807	86363.7638482	113128.580651	80723.8759663	56964.7934898	52226.1910304	91207.0468492	110485.036911	91074.9550229	101989.646836	85924.0867435	84292.9113385	34669.1141868	29099.3972949	113447.134892	66575.9905759	99930.7487016	65634.9094025	27536.194733	32111.5987108
NODE_6101_length_10515_cov_36.016635	262330.256692	68936.4638436	35408.3462116	54360.4034795	185165.626061	930311.519449	132687.393476	81762.1656866	137641.803637	196772.27633	0.0	0.0	1824.72929406	2191.05354681	0.0	0.0	0.0	0.0	979.488651767	2442.17288457
NODE_6103_length_10510_cov_13.019034	238690.478919	175653.713725	143611.7896	116940.925377	194694.369622	107824.016593	100648.080832	72742.173477	176735.204842	115468.150455	51985.4572572	50543.4470999	38857.0430361	43821.7348587	42511.1060523	99637.5474597	43703.353259	107038.116737	93893.2543038	92453.8430695
NODE_6114_length_10497_cov_37.971461	92050.3995012	67303.715408	90308.2724899	69618.0536978	89847.9605449	35986.8668313	175912.927087	179515.172877	110540.840261	149156.037992	15143.1320943	63552.3229575	167140.756941	58855.5520463	62406.988807	41803.9425149	34761.3542037	45140.3520219	58902.7225164	65336.8982646
NODE_6115_length_10496_cov_56.733167	36820.2631816	104970.813965	86126.0415967	104041.411036	58916.723365	59221.9580014	91615.2433265	105995.690023	112084.72927	100229.547042	70823.4073492	91069.6484774	47445.594587	31772.2174972	130468.001738	67205.1577602	75408.8054089	54109.5900278	43509.4317359	36634.5872014
